user_id,skill_name,avg_score,attempts
78899,Properties and Classification Quadrilaterals,0.5,2
78899,Properties and Classification Triangles,0.5,2
78899,Proportion,0.7272727272727273,11
78899,Range,0.5454545454545454,11
78899,Reflection,0.5,2
78899,Rounding,0.6666666666666666,15
78899,Scale Factor,0.5,16
78899,Scatter Plot,0.5833333333333334,12
78899,Scientific Notation,0.47368421052631576,19
78899,Similar Figures,0.5294117647058824,17
78899,Square Root,0.7777777777777778,9
78899,Stem and Leaf Plot,0.8888888888888888,9
78899,Substitution,1.0,2
78899,Subtraction Whole Numbers,0.5,6
78899,Sum of Interior Angles Figures with more than 3 sides,0.42857142857142855,7
78899,Sum of Interior Angles Triangle,0.6666666666666666,3
78899,Supplementary Angles,0.8571428571428571,7
78899,Unit Conversion Within a System,0.42424242424242425,33
78899,Unit Rate,0.6666666666666666,15
78899,Venn Diagram,0.8,20
78899,Volume Rectangular Prism,1.0,2
78900,Absolute Value,0.3333333333333333,9
78900,Addition and Subtraction Fractions,0.3333333333333333,9
78900,Addition and Subtraction Integers,0.23076923076923078,13
78900,Area Circle,0.0,5
78900,Circle Graph,0.0,5
78900,Circumference,0.0,5
78900,Conversion of Fraction Decimals Percents,0.4090909090909091,22
78900,Counting Methods,0.125,8
78900,Divisibility,0.0,5
78900,Division Fractions,0.3333333333333333,6
78900,Exponents,0.0,4
78900,Histogram as Table or Graph,0.0,2
78900,Least Common Multiple,0.1111111111111111,9
78900,Mean,0.0,3
78900,Mode,0.25,4
78900,Multiplication Fractions,1.0,3
78900,Multiplication and Division Integers,0.45454545454545453,11
78900,Multiplication and Division Positive Decimals,1.0,1
78900,Ordering Positive Decimals,0.7272727272727273,11
78900,Pattern Finding,0.0,7
78900,Percent Of,0.1875,16
78900,Prime Number,0.0,1
78900,Probability Compound,0.0,4
78900,Proportion,0.3333333333333333,3
78900,Range,0.0,4
78900,Rounding,0.14285714285714285,7
78900,Scale Factor,0.0,10
78900,Scatter Plot,0.5,4
78900,Scientific Notation,0.3333333333333333,6
78900,Similar Figures,0.3333333333333333,6
78900,Square Root,0.0,3
78900,Stem and Leaf Plot,0.25,4
78900,Subtraction Whole Numbers,0.4,5
78900,Sum of Interior Angles Figures with more than 3 sides,0.0,3
78900,Sum of Interior Angles Triangle,0.0,1
78900,Supplementary Angles,0.5,2
78900,Unit Conversion Within a System,0.08333333333333333,12
78900,Unit Rate,0.6,10
78900,Venn Diagram,0.0,5
78901,Absolute Value,0.3,10
78901,Addition and Subtraction Fractions,0.2857142857142857,21
78901,Addition and Subtraction Integers,0.65,20
78901,Algebraic Simplification,0.5,2
78901,Area Circle,0.16666666666666666,6
78901,Area Rectangle,1.0,1
78901,Circle Graph,0.2857142857142857,7
78901,Circumference,0.375,8
78901,Conversion of Fraction Decimals Percents,0.22727272727272727,22
78901,Counting Methods,0.3333333333333333,9
78901,Divisibility,0.5,8
78901,Division Fractions,0.6363636363636364,11
78901,Equation Solving More Than Two Steps,0.6666666666666666,3
78901,Equation Solving Two or Fewer Steps,0.0,1
78901,Exponents,0.6666666666666666,6
78901,Fraction Of,1.0,1
78901,Histogram as Table or Graph,0.25,4
78901,Knowing English and Metric Terms,0.0,1
78901,Least Common Multiple,0.3888888888888889,18
78901,Line Symmetry,1.0,1
78901,Mean,0.4,5
78901,Mode,0.8,5
78901,Multiplication Fractions,0.8,5
78901,Multiplication Whole Numbers,0.0,3
78901,Multiplication and Division Integers,0.9583333333333334,24
78901,Multiplication and Division Positive Decimals,0.0,5
78901,Ordering Positive Decimals,1.0,10
78901,Pattern Finding,0.25,4
78901,Percent Of,0.06896551724137931,29
78901,Picking Equation and Expression From Choices,1.0,1
78901,Point Plotting,1.0,1
78901,Prime Number,0.4,5
78901,Probability Compound,0.0,5
78901,Probability Simple,1.0,1
78901,Properties and Classification Quadrilaterals,1.0,1
78901,Properties and Classification Triangles,1.0,1
78901,Proportion,0.8,5
78901,Range,0.5,4
78901,Reflection,1.0,1
78901,Rounding,0.9,10
78901,Scale Factor,0.375,8
78901,Scatter Plot,0.8,5
78901,Scientific Notation,0.8,10
78901,Similar Figures,0.5,8
78901,Square Root,0.6666666666666666,3
78901,Stem and Leaf Plot,0.8,5
78901,Substitution,1.0,1
78901,Subtraction Whole Numbers,0.2,5
78901,Sum of Interior Angles Figures with more than 3 sides,0.25,4
78901,Sum of Interior Angles Triangle,1.0,1
78901,Supplementary Angles,1.0,5
78901,Unit Conversion Within a System,0.2857142857142857,21
78901,Unit Rate,0.043478260869565216,23
78901,Venn Diagram,0.5,4
78901,Volume Rectangular Prism,1.0,1
78902,Absolute Value,0.3333333333333333,15
78902,Addition Whole Numbers,1.0,2
78902,Addition and Subtraction Fractions,0.5294117647058824,17
78902,Addition and Subtraction Integers,0.7333333333333333,30
78902,Algebraic Simplification,0.0,1
78902,Area Circle,0.0,8
78902,Area Rectangle,1.0,1
78902,Circle Graph,0.0,6
78902,Circumference,0.42857142857142855,7
78902,Conversion of Fraction Decimals Percents,0.6,35
78902,Counting Methods,0.3,10
78902,Divisibility,0.625,8
78902,Division Fractions,0.6,10
78902,Equation Solving More Than Two Steps,1.0,1
78902,Equation Solving Two or Fewer Steps,1.0,1
78902,Exponents,0.6666666666666666,6
78902,Finding Percents,0.0,1
78902,Fraction Of,0.0,1
78902,Histogram as Table or Graph,0.0,4
78902,Knowing English and Metric Terms,0.0,1
78902,Least Common Multiple,0.5588235294117647,34
78902,Line Symmetry,1.0,1
78902,Mean,0.2,5
78902,Mode,0.4,5
78902,Multiplication Fractions,0.6666666666666666,3
78902,Multiplication Whole Numbers,0.0,1
78902,Multiplication and Division Integers,0.96,25
78902,Multiplication and Division Positive Decimals,0.3076923076923077,13
78902,Ordering Positive Decimals,0.8571428571428571,14
78902,Pattern Finding,0.5555555555555556,9
78902,Percent Of,0.3023255813953488,43
78902,Picking Equation and Expression From Choices,1.0,1
78902,Point Plotting,1.0,1
78902,Prime Number,0.6,10
78902,Probability Compound,0.25,4
78902,Probability Simple,0.0,1
78902,Properties and Classification Quadrilaterals,1.0,1
78902,Properties and Classification Triangles,1.0,1
78902,Proportion,0.6428571428571429,14
78902,Range,0.8,5
78902,Reflection,1.0,1
78902,Rounding,1.0,11
78902,Scale Factor,0.35714285714285715,14
78902,Scatter Plot,0.8571428571428571,7
78902,Scientific Notation,0.8461538461538461,13
78902,Similar Figures,0.7777777777777778,9
78902,Square Root,0.3333333333333333,3
78902,Stem and Leaf Plot,0.6,5
78902,Substitution,0.0,1
78902,Subtraction Whole Numbers,0.14285714285714285,7
78902,Sum of Interior Angles Figures with more than 3 sides,0.25,4
78902,Sum of Interior Angles Triangle,1.0,1
78902,Supplementary Angles,1.0,4
78902,Unit Conversion Within a System,0.5483870967741935,31
78902,Unit Rate,0.10526315789473684,19
78902,Venn Diagram,0.7857142857142857,14
78902,Volume Rectangular Prism,1.0,1
78903,Absolute Value,0.9411764705882353,17
78903,Addition and Subtraction Fractions,0.7857142857142857,14
78903,Addition and Subtraction Integers,1.0,2
78903,Addition and Subtraction Positive Decimals,0.8888888888888888,9
78903,Area Circle,0.75,4
78903,Area Irregular Figure,0.8461538461538461,13
78903,Box and Whisker,0.9285714285714286,14
78903,Circle Graph,1.0,9
78903,Circumference,0.8333333333333334,6
78903,Combining Like Terms,1.0,2
78903,Composition of functions,0.5,2
78903,Congruence,1.0,1
78903,Conversion of Fraction Decimals Percents,0.8125,16
78903,Counting Methods,0.35,20
78903,Definition Commutative Associative,0.8333333333333334,6
78903,Distributive Property,0.5789473684210527,19
78903,Division Fractions,0.9090909090909091,11
78903,Equation Solving More Than Two Steps,0.5,8
78903,Equivalent Fractions,1.0,2
78903,Exponents,1.0,2
78903,Factoring to Solve Quadratic Expressions or Equations,0.25,4
78903,Finding Fractions and Ratio,0.6,5
78903,Finding Percents,0.7727272727272727,22
78903,Fraction Of,1.0,1
78903,Graph Shape,1.0,1
78903,Graphing Equations,1.0,2
78903,Histogram as Table or Graph,1.0,1
78903,Line of Best-Fit,0.75,4
78903,Linear Area Volume Conversion,0.75,4
78903,Mean,0.6363636363636364,11
78903,Mean-Median-Mode-Range Differentiation,1.0,1
78903,Median,0.875,16
78903,Mode,0.8333333333333334,6
78903,Multiplication Fractions,0.8,10
78903,Multiplication and Division Integers,1.0,4
78903,Multiplication and Division Positive Decimals,0.8571428571428571,7
78903,Nets of 3D Figures,1.0,1
78903,Order of Operations +-/* () positive reals,1.0,1
78903,Ordering Fractions,0.9375,16
78903,Ordering Positive Decimals,1.0,9
78903,Ordering Real Numbers,1.0,1
78903,Pattern Finding,0.7142857142857143,7
78903,Percent Of,0.9333333333333333,15
78903,Percents,1.0,1
78903,Perimeter of a Polygon,1.0,1
78903,Point Plotting,1.0,1
78903,Probability Compound,0.5,30
78903,Probability Simple,0.8571428571428571,14
78903,Properties and Classification Quadrilaterals,1.0,1
78903,Proportion,1.0,13
78903,Pythagorean Theorem,0.6981132075471698,53
78903,Range,0.8947368421052632,19
78903,Rate,1.0,1
78903,Reading a Ruler of Scale,0.0,1
78903,Recognize Linear Pattern,1.0,1
78903,Recognizing Equivalent Expressions,0.875,8
78903,Scatter Plot,1.0,10
78903,Similar Figures,0.8823529411764706,17
78903,Solving System of Equation,1.0,1
78903,Solving Systems of Equations,1.0,2
78903,Stem and Leaf Plot,0.7777777777777778,18
78903,Substitution,0.7272727272727273,11
78903,Sum of Interior Angles Figures with more than 3 sides,1.0,2
78903,Sum of Interior Angles Triangle,1.0,1
78903,Supplementary Angles,1.0,2
78903,Table,1.0,12
78903,Transformation,0.8333333333333334,6
78903,Unit Conversion Within a System,0.0,1
78903,Unit Rate,1.0,1
78903,Venn Diagram,0.9166666666666666,12
78903,Volume of 3D Objects,1.0,1
78903,Write Linear Equation from Situation,0.3333333333333333,3
78903,Writing Equivalent Expressions,0.5,4
78903,Writing Expression or Equations from Diagram,0.6666666666666666,3
78904,Absolute Value,0.8888888888888888,9
78904,Addition and Subtraction Fractions,0.9090909090909091,11
78904,Addition and Subtraction Integers,1.0,2
78904,Addition and Subtraction Positive Decimals,1.0,11
78904,Area Circle,1.0,2
78904,Area Irregular Figure,0.9230769230769231,13
78904,Box and Whisker,0.9,20
78904,Circle Graph,0.8571428571428571,7
78904,Circumference,0.7777777777777778,9
78904,Combining Like Terms,0.5,2
78904,Composition of functions,0.0,2
78904,Congruence,1.0,1
78904,Conversion of Fraction Decimals Percents,0.9166666666666666,12
78904,Counting Methods,0.2727272727272727,33
78904,Definition Commutative Associative,0.5,6
78904,Distributive Property,0.8421052631578947,19
78904,Division Fractions,0.875,8
78904,Equation Solving More Than Two Steps,0.875,8
78904,Equivalent Fractions,1.0,5
78904,Exponents,1.0,2
78904,Factoring to Solve Quadratic Expressions or Equations,1.0,4
78904,Finding Fractions and Ratio,0.75,4
78904,Finding Percents,0.95,20
78904,Fraction Of,1.0,1
78904,Graph Shape,1.0,2
78904,Graphing Equations,1.0,2
78904,Histogram as Table or Graph,1.0,1
78904,Line of Best-Fit,1.0,4
78904,Linear Area Volume Conversion,0.7,10
78904,Mean,0.7,10
78904,Mean-Median-Mode-Range Differentiation,1.0,1
78904,Median,0.75,16
78904,Mode,0.8571428571428571,7
78904,Multiplication Fractions,0.7777777777777778,18
78904,Multiplication Whole Numbers,1.0,2
78904,Multiplication and Division Integers,0.8571428571428571,7
78904,Multiplication and Division Positive Decimals,0.8888888888888888,9
78904,Nets of 3D Figures,1.0,1
78904,Order of Operations +-/* () positive reals,1.0,1
78904,Order of Operations All,1.0,1
78904,Ordering Fractions,0.9333333333333333,15
78904,Ordering Positive Decimals,1.0,9
78904,Ordering Real Numbers,0.0,1
78904,Pattern Finding,0.625,8
78904,Percent Increase or Decrease,1.0,2
78904,Percent Of,0.75,16
78904,Perimeter of a Polygon,1.0,2
78904,Point Plotting,1.0,2
78904,Probability Compound,0.36585365853658536,41
78904,Probability Simple,0.8461538461538461,13
78904,Properties and Classification Quadrilaterals,1.0,1
78904,Properties and Classification Triangles,1.0,1
78904,Proportion,0.7647058823529411,17
78904,Pythagorean Theorem,0.6,60
78904,Range,0.92,25
78904,Recognize Linear Pattern,1.0,1
78904,Recognizing Equivalent Expressions,0.375,8
78904,Scatter Plot,0.9166666666666666,12
78904,Similar Figures,0.8823529411764706,17
78904,Solving Systems of Equations,1.0,2
78904,Stem and Leaf Plot,0.8888888888888888,18
78904,Substitution,0.4166666666666667,12
78904,Sum of Interior Angles Figures with more than 3 sides,0.8,5
78904,Sum of Interior Angles Triangle,0.8,5
78904,Supplementary Angles,1.0,3
78904,Table,1.0,11
78904,Transformation,0.5,6
78904,Unit Conversion Within a System,1.0,3
78904,Unit Rate,1.0,1
78904,Venn Diagram,0.8666666666666667,15
78904,Write Linear Equation from Situation,0.0,3
78904,Writing Equivalent Expressions,1.0,4
78904,Writing Expression or Equations from Diagram,1.0,3
78905,Absolute Value,1.0,8
78905,Addition Whole Numbers,1.0,1
78905,Addition and Subtraction Fractions,0.7142857142857143,21
78905,Addition and Subtraction Integers,1.0,2
78905,Addition and Subtraction Positive Decimals,0.8571428571428571,14
78905,Angles on Parallel Lines Cut by a Transversal,1.0,1
78905,Area Circle,0.7142857142857143,7
78905,Area Irregular Figure,0.7692307692307693,13
78905,Box and Whisker,0.8666666666666667,15
78905,Circle Graph,0.8636363636363636,22
78905,Circumference,1.0,4
78905,Combining Like Terms,0.0,2
78905,Composition of functions,0.0,2
78905,Compound Interest,1.0,1
78905,Congruence,0.6666666666666666,3
78905,Conversion of Fraction Decimals Percents,0.9166666666666666,12
78905,Counting Methods,0.6363636363636364,11
78905,Definition Commutative Associative,0.5,6
78905,Distributive Property,0.42105263157894735,19
78905,Divisibility,0.8,5
78905,Division Fractions,1.0,8
78905,Equation Solving More Than Two Steps,0.5555555555555556,9
78905,Equivalent Fractions,0.8888888888888888,9
78905,Estimation,1.0,1
78905,Exponents,1.0,2
78905,Factoring to Solve Quadratic Expressions or Equations,0.0,4
78905,Finding Fractions and Ratio,0.5714285714285714,7
78905,Finding Percents,0.9047619047619048,21
78905,Fraction Of,1.0,2
78905,Graph Shape,0.6,5
78905,Graphing Equations,1.0,2
78905,Histogram as Table or Graph,1.0,1
78905,Inverse Relations,0.6666666666666666,3
78905,Line of Best-Fit,1.0,4
78905,Linear Area Volume Conversion,0.7272727272727273,11
78905,Mean,0.8666666666666667,15
78905,Mean-Median-Mode-Range Differentiation,1.0,1
78905,Median,1.0,14
78905,Mode,1.0,6
78905,Multiplication Fractions,1.0,11
78905,Multiplication Whole Numbers,0.8333333333333334,6
78905,Multiplication and Division Integers,0.8571428571428571,7
78905,Multiplication and Division Positive Decimals,0.8125,16
78905,Nets of 3D Figures,0.5,2
78905,Number Line,0.6666666666666666,6
78905,Order of Operations +-/* () positive reals,0.0,1
78905,Ordering Fractions,0.9285714285714286,14
78905,Ordering Positive Decimals,0.9,10
78905,Ordering Real Numbers,1.0,1
78905,Ordering Whole Numbers,1.0,1
78905,Pattern Finding,0.8333333333333334,30
78905,Percent Increase or Decrease,0.375,8
78905,Percent Of,0.8260869565217391,23
78905,Percents,1.0,1
78905,Perimeter of a Polygon,0.875,8
78905,Picking Equation and Expression From Choices,1.0,2
78905,Point Plotting,0.5,4
78905,Probability Compound,0.6666666666666666,24
78905,Probability Simple,0.8,40
78905,Properties and Classification Quadrilaterals,1.0,1
78905,Properties and Classification Triangles,0.6666666666666666,3
78905,Proportion,0.8,20
78905,Pythagorean Theorem,0.8,50
78905,Range,0.8888888888888888,18
78905,Rate,1.0,1
78905,Reading a Ruler of Scale,0.0,3
78905,Recognize Linear Pattern,1.0,1
78905,Recognizing Equivalent Expressions,0.625,8
78905,Scatter Plot,0.8571428571428571,14
78905,Scientific Notation,1.0,1
78905,Similar Figures,0.7692307692307693,26
78905,Solving System of Equation,1.0,1
78905,Solving Systems of Equations,0.0,2
78905,Stem and Leaf Plot,0.9333333333333333,15
78905,Substitution,0.8235294117647058,17
78905,Sum of Interior Angles Figures with more than 3 sides,0.3333333333333333,3
78905,Sum of Interior Angles Triangle,1.0,4
78905,Supplementary Angles,0.8571428571428571,7
78905,Table,0.8,20
78905,Transformation,1.0,6
78905,Unit Conversion Within a System,0.7,10
78905,Unit Rate,0.6923076923076923,13
78905,Venn Diagram,1.0,12
78905,Volume of 3D Objects,0.0,1
78905,Write Linear Equation from Situation,1.0,3
78905,Writing Equivalent Expressions,0.75,4
78905,Writing Expression or Equations from Diagram,1.0,3
78906,Absolute Value,1.0,9
78906,Addition and Subtraction Fractions,0.8235294117647058,17
78906,Addition and Subtraction Integers,1.0,2
78906,Addition and Subtraction Positive Decimals,1.0,9
78906,Area Circle,1.0,3
78906,Area Irregular Figure,0.8461538461538461,13
78906,Box and Whisker,0.9375,16
78906,Circle Graph,0.7,20
78906,Circumference,0.8333333333333334,6
78906,Combining Like Terms,0.0,2
78906,Composition of functions,0.0,2
78906,Congruence,1.0,1
78906,Conversion of Fraction Decimals Percents,0.8333333333333334,12
78906,Counting Methods,0.6666666666666666,9
78906,Definition Commutative Associative,0.5,6
78906,Distributive Property,0.5,18
78906,Division Fractions,1.0,8
78906,Equation Solving More Than Two Steps,0.5,8
78906,Equivalent Fractions,0.6666666666666666,12
78906,Exponents,0.8,5
78906,Factoring to Solve Quadratic Expressions or Equations,0.25,4
78906,Finding Fractions and Ratio,0.6666666666666666,6
78906,Finding Percents,0.7916666666666666,24
78906,Graph Shape,1.0,1
78906,Graphing Equations,1.0,2
78906,Histogram as Table or Graph,0.75,4
78906,Line of Best-Fit,0.75,4
78906,Linear Area Volume Conversion,0.6,5
78906,Mean,0.9090909090909091,11
78906,Mean-Median-Mode-Range Differentiation,1.0,1
78906,Median,0.8,15
78906,Mode,0.875,8
78906,Multiplication Fractions,1.0,9
78906,Multiplication and Division Integers,1.0,4
78906,Multiplication and Division Positive Decimals,0.7142857142857143,7
78906,Nets of 3D Figures,1.0,1
78906,Order of Operations +-/* () positive reals,0.0,1
78906,Ordering Fractions,0.9285714285714286,14
78906,Ordering Positive Decimals,0.6111111111111112,18
78906,Pattern Finding,0.5714285714285714,7
78906,Percent Of,0.7777777777777778,18
78906,Percents,1.0,1
78906,Perimeter of a Polygon,1.0,1
78906,Point Plotting,1.0,1
78906,Probability Compound,0.6842105263157895,19
78906,Probability Simple,1.0,18
78906,Properties and Classification Quadrilaterals,0.5,2
78906,Proportion,0.7058823529411765,17
78906,Pythagorean Theorem,0.9166666666666666,36
78906,Range,0.9090909090909091,22
78906,Rate,0.0,1
78906,Recognize Linear Pattern,0.0,1
78906,Recognizing Equivalent Expressions,0.625,8
78906,Scatter Plot,1.0,10
78906,Similar Figures,0.7666666666666667,30
78906,Solving System of Equation,1.0,1
78906,Solving Systems of Equations,1.0,2
78906,Stem and Leaf Plot,1.0,15
78906,Substitution,0.45454545454545453,11
78906,Sum of Interior Angles Figures with more than 3 sides,1.0,2
78906,Sum of Interior Angles Triangle,1.0,1
78906,Supplementary Angles,1.0,2
78906,Table,0.7619047619047619,21
78906,Transformation,1.0,6
78906,Unit Conversion Within a System,1.0,1
78906,Unit Rate,0.75,4
78906,Venn Diagram,0.72,25
78906,Volume of 3D Objects,0.0,1
78906,Write Linear Equation from Situation,0.6666666666666666,3
78906,Writing Equivalent Expressions,1.0,3
78906,Writing Expression or Equations from Diagram,1.0,2
78907,Absolute Value,1.0,9
78907,Addition and Subtraction Fractions,0.9285714285714286,14
78907,Addition and Subtraction Integers,1.0,2
78907,Addition and Subtraction Positive Decimals,0.8461538461538461,13
78907,Angles on Parallel Lines Cut by a Transversal,1.0,1
78907,Area Circle,0.5,2
78907,Area Irregular Figure,0.6923076923076923,13
78907,Box and Whisker,0.7894736842105263,19
78907,Circle Graph,1.0,9
78907,Circumference,1.0,3
78907,Combining Like Terms,0.5,2
78907,Composition of functions,0.5,2
78907,Congruence,1.0,1
78907,Conversion of Fraction Decimals Percents,1.0,9
78907,Counting Methods,0.7692307692307693,13
78907,Definition Commutative Associative,0.8333333333333334,6
78907,Distributive Property,0.8421052631578947,19
78907,Division Fractions,0.8888888888888888,9
78907,Equation Solving More Than Two Steps,0.75,8
78907,Equivalent Fractions,1.0,3
78907,Exponents,1.0,2
78907,Factoring to Solve Quadratic Expressions or Equations,1.0,4
78907,Finding Fractions and Ratio,1.0,1
78907,Finding Percents,0.95,20
78907,Fraction Of,1.0,1
78907,Graph Shape,1.0,1
78907,Graphing Equations,1.0,2
78907,Histogram as Table or Graph,1.0,1
78907,Line of Best-Fit,0.25,4
78907,Linear Area Volume Conversion,1.0,1
78907,Mean,0.8,10
78907,Mean-Median-Mode-Range Differentiation,1.0,1
78907,Median,0.8125,16
78907,Mode,0.8888888888888888,9
78907,Multiplication Fractions,1.0,9
78907,Multiplication and Division Integers,1.0,4
78907,Multiplication and Division Positive Decimals,0.8,10
78907,Nets of 3D Figures,1.0,1
78907,Order of Operations +-/* () positive reals,1.0,1
78907,Ordering Fractions,1.0,13
78907,Ordering Positive Decimals,1.0,9
78907,Ordering Real Numbers,1.0,1
78907,Pattern Finding,0.7142857142857143,7
78907,Percent Of,1.0,11
78907,Percents,1.0,1
78907,Perimeter of a Polygon,1.0,1
78907,Point Plotting,1.0,1
78907,Probability Compound,0.75,20
78907,Probability Simple,0.9166666666666666,12
78907,Properties and Classification Quadrilaterals,1.0,1
78907,Proportion,0.8571428571428571,14
78907,Pythagorean Theorem,0.9705882352941176,34
78907,Range,0.84,25
78907,Rate,1.0,1
78907,Recognize Linear Pattern,1.0,1
78907,Recognizing Equivalent Expressions,0.875,8
78907,Scatter Plot,0.9090909090909091,11
78907,Similar Figures,0.9230769230769231,13
78907,Solving System of Equation,1.0,1
78907,Solving Systems of Equations,1.0,2
78907,Stem and Leaf Plot,0.9375,16
78907,Substitution,0.7272727272727273,11
78907,Sum of Interior Angles Figures with more than 3 sides,1.0,2
78907,Sum of Interior Angles Triangle,1.0,1
78907,Supplementary Angles,1.0,1
78907,Table,0.8823529411764706,17
78907,Transformation,0.8333333333333334,6
78907,Unit Conversion Within a System,1.0,1
78907,Unit Rate,0.5,6
78907,Venn Diagram,0.8571428571428571,14
78907,Volume of 3D Objects,0.0,1
78907,Write Linear Equation from Situation,1.0,3
78907,Writing Equivalent Expressions,1.0,4
78907,Writing Expression or Equations from Diagram,1.0,3
78908,Absolute Value,1.0,12
78908,Addition and Subtraction Fractions,0.6428571428571429,14
78908,Addition and Subtraction Integers,1.0,2
78908,Addition and Subtraction Positive Decimals,0.8571428571428571,14
78908,Area Circle,1.0,2
78908,Area Irregular Figure,0.9230769230769231,13
78908,Box and Whisker,0.9230769230769231,13
78908,Circle Graph,0.8461538461538461,13
78908,Circumference,1.0,3
78908,Combining Like Terms,1.0,2
78908,Composition of functions,0.5,2
78908,Congruence,1.0,1
78908,Conversion of Fraction Decimals Percents,0.75,16
78908,Counting Methods,0.38095238095238093,21
78908,Definition Commutative Associative,0.8333333333333334,6
78908,Distributive Property,0.631578947368421,19
78908,Division Fractions,0.6923076923076923,13
78908,Equation Solving More Than Two Steps,0.125,8
78908,Equivalent Fractions,0.8333333333333334,6
78908,Exponents,0.5,2
78908,Factoring to Solve Quadratic Expressions or Equations,0.75,4
78908,Finding Fractions and Ratio,0.5714285714285714,7
78908,Finding Percents,0.6896551724137931,29
78908,Fraction Of,1.0,2
78908,Graph Shape,1.0,1
78908,Graphing Equations,1.0,2
78908,Histogram as Table or Graph,0.75,4
78908,Line of Best-Fit,0.75,4
78908,Linear Area Volume Conversion,0.5,4
78908,Mean,0.75,16
78908,Mean-Median-Mode-Range Differentiation,1.0,1
78908,Median,0.8333333333333334,18
78908,Mode,0.8571428571428571,7
78908,Multiplication Fractions,0.7142857142857143,21
78908,Multiplication and Division Integers,0.8333333333333334,6
78908,Multiplication and Division Positive Decimals,0.625,8
78908,Nets of 3D Figures,1.0,1
78908,Order of Operations +-/* () positive reals,1.0,1
78908,Ordering Fractions,1.0,13
78908,Ordering Positive Decimals,1.0,9
78908,Ordering Real Numbers,0.0,1
78908,Pattern Finding,0.5,6
78908,Percent Of,0.7368421052631579,19
78908,Percents,1.0,1
78908,Perimeter of a Polygon,0.75,4
78908,Point Plotting,1.0,1
78908,Probability Compound,0.43333333333333335,30
78908,Probability Simple,0.7894736842105263,19
78908,Properties and Classification Quadrilaterals,1.0,1
78908,Proportion,0.8125,16
78908,Pythagorean Theorem,0.7959183673469388,49
78908,Range,0.875,16
78908,Recognize Linear Pattern,1.0,1
78908,Recognizing Equivalent Expressions,0.625,8
78908,Scatter Plot,0.9090909090909091,11
78908,Similar Figures,0.7894736842105263,19
78908,Solving Systems of Equations,0.0,2
78908,Stem and Leaf Plot,0.8,20
78908,Substitution,0.5,10
78908,Sum of Interior Angles Figures with more than 3 sides,1.0,1
78908,Sum of Interior Angles Triangle,1.0,2
78908,Supplementary Angles,1.0,2
78908,Table,0.8,20
78908,Transformation,0.8333333333333334,6
78908,Unit Conversion Within a System,0.5,4
78908,Unit Rate,0.0,1
78908,Venn Diagram,0.8125,16
78908,Volume of 3D Objects,0.0,1
78908,Write Linear Equation from Situation,0.6666666666666666,3
78908,Writing Equivalent Expressions,1.0,4
78908,Writing Expression or Equations from Diagram,1.0,3
78909,Absolute Value,1.0,8
78909,Addition and Subtraction Fractions,1.0,11
78909,Addition and Subtraction Integers,1.0,2
78909,Addition and Subtraction Positive Decimals,1.0,9
78909,Area Circle,0.8333333333333334,6
78909,Area Irregular Figure,0.9230769230769231,13
78909,Box and Whisker,0.8636363636363636,22
78909,Circle Graph,0.8571428571428571,14
78909,Circumference,0.7777777777777778,9
78909,Combining Like Terms,1.0,2
78909,Composition of functions,1.0,2
78909,Computation with Real Numbers,1.0,1
78909,Congruence,1.0,1
78909,Conversion of Fraction Decimals Percents,0.8571428571428571,14
78909,Counting Methods,1.0,6
78909,Definition Commutative Associative,0.8333333333333334,6
78909,Distributive Property,0.8947368421052632,19
78909,Division Fractions,1.0,8
78909,Equation Solving More Than Two Steps,1.0,8
78909,Equivalent Fractions,1.0,3
78909,Exponents,0.8,5
78909,Factoring to Solve Quadratic Expressions or Equations,0.75,4
78909,Finding Fractions and Ratio,0.75,4
78909,Finding Percents,0.9473684210526315,19
78909,Graph Shape,1.0,1
78909,Graphing Equations,1.0,2
78909,Histogram as Table or Graph,0.7142857142857143,7
78909,Line of Best-Fit,0.75,4
78909,Linear Area Volume Conversion,0.6,5
78909,Mean,0.5882352941176471,17
78909,Mean-Median-Mode-Range Differentiation,1.0,1
78909,Median,0.8571428571428571,21
78909,Mode,0.875,8
78909,Multiplication Fractions,1.0,9
78909,Multiplication Whole Numbers,1.0,1
78909,Multiplication and Division Integers,0.8571428571428571,7
78909,Multiplication and Division Positive Decimals,1.0,7
78909,Nets of 3D Figures,1.0,2
78909,Number Line,1.0,2
78909,Order of Operations +-/* () positive reals,1.0,1
78909,Ordering Fractions,1.0,13
78909,Ordering Positive Decimals,1.0,9
78909,Ordering Real Numbers,1.0,1
78909,Pattern Finding,0.8571428571428571,7
78909,Percent Increase or Decrease,0.5,4
78909,Percent Of,0.8,20
78909,Percents,1.0,1
78909,Perimeter of a Polygon,1.0,2
78909,Point Plotting,1.0,2
78909,Probability Compound,0.7647058823529411,17
78909,Probability Simple,0.9047619047619048,21
78909,Properties and Classification Quadrilaterals,1.0,1
78909,Proportion,0.9285714285714286,14
78909,Pythagorean Theorem,0.8297872340425532,47
78909,Range,0.85,20
78909,Rate,1.0,1
78909,Recognize Linear Pattern,1.0,1
78909,Recognizing Equivalent Expressions,0.5,8
78909,Scatter Plot,1.0,9
78909,Similar Figures,0.8095238095238095,21
78909,Solving System of Equation,1.0,1
78909,Solving Systems of Equations,1.0,2
78909,Stem and Leaf Plot,0.7619047619047619,21
